target_id,disease_id,transition_year,outcome
ENSG00000149403,EFO_0004701,2006,False
ENSG00000096384,MONDO_0008903,2010,False
ENSG00000106804,EFO_0007292,2014,False
ENSG00000090266,EFO_0004593,2005,True
ENSG00000148408,EFO_0005611,2002,False
ENSG00000140990,EFO_0000365,2012,False
ENSG00000157388,EFO_0001421,2012,False
ENSG00000066468,EFO_0000764,2006,False
ENSG00000204231,MONDO_0002406,2012,False
ENSG00000115159,EFO_0002617,2011,False
ENSG00000167553,HP_0100543,2006,False
ENSG00000101868,EFO_0008528,2010,True
ENSG00000170989,MONDO_0005090,2013,False
ENSG00000127824,EFO_0000432,2004,False
ENSG00000101162,EFO_0000389,1999,False
ENSG00000113851,EFO_0000191,2006,False
ENSG00000174886,MONDO_0008315,2005,True
ENSG00000137673,EFO_0004214,2002,False
ENSG00000180871,MONDO_0004979,2008,False
ENSG00000115286,EFO_0000660,2000,True
ENSG00000110717,EFO_0000660,2000,True
ENSG00000145864,HP_0000486,2004,False
ENSG00000157388,EFO_0004214,2011,False
ENSG00000128052,EFO_1001513,2010,False
ENSG00000186716,MONDO_0004992,2003,False
ENSG00000183454,EFO_0005611,2005,True
ENSG00000082701,EFO_1001050,2009,False
ENSG00000168522,MONDO_0021310,2015,False
ENSG00000102755,EFO_1001459,2006,False
ENSG00000077782,EFO_0000503,2014,False
ENSG00000152086,EFO_0005221,2001,False
ENSG00000126895,EFO_0000319,2012,False
ENSG00000119421,EFO_0004593,2005,True
ENSG00000157404,MONDO_0004992,2003,True
ENSG00000127824,MONDO_0015459,2007,True
ENSG00000077514,EFO_0004251,2012,False
ENSG00000146648,EFO_1001512,2004,False
ENSG00000113327,EFO_0002610,2004,True
ENSG00000100433,MONDO_0001039,2012,False
ENSG00000167286,EFO_0004289,2015,False
ENSG00000112541,EFO_0005611,2008,False
ENSG00000180914,EFO_1001271,2010,False
ENSG00000110717,MONDO_0008903,2014,False
ENSG00000152578,HP_0011868,2001,False
ENSG00000146648,EFO_0005567,2012,False
ENSG00000183873,EFO_0801084,2011,False
ENSG00000162009,EFO_1001466,2006,False
ENSG00000116251,MONDO_0010604,2009,False
ENSG00000101868,EFO_0009534,2002,False
ENSG00000096968,MONDO_0009348,2015,False
ENSG00000160868,EFO_0004220,2008,True
ENSG00000104833,EFO_0002916,2005,True
ENSG00000125356,EFO_0000365,2012,False
ENSG00000126934,MONDO_0005575,2002,True
ENSG00000170425,HP_0012531,2004,True
ENSG00000113441,EFO_0000222,2009,False
ENSG00000110717,EFO_0003869,2014,False
ENSG00000187498,EFO_0003899,2011,False
ENSG00000088832,EFO_1000630,2010,False
ENSG00000101868,EFO_0000770,2002,True
ENSG00000165731,EFO_0000313,2008,True
ENSG00000197561,MONDO_0013730,2013,False
ENSG00000183873,EFO_0001358,2002,False
ENSG00000101182,EFO_0000308,2005,False
ENSG00000111816,EFO_0009606,2007,False
ENSG00000167658,EFO_0000294,2007,False
ENSG00000171132,EFO_0000222,2012,True
ENSG00000113448,MONDO_0002009,2012,False
ENSG00000122025,EFO_1001465,2012,False
ENSG00000168412,MONDO_0024361,2004,False
ENSG00000123416,EFO_0005672,2008,False
ENSG00000152086,Orphanet_145,2005,False
ENSG00000240065,EFO_0000308,2005,False
ENSG00000113721,EFO_0000231,2011,False
ENSG00000152402,EFO_0003827,2005,False
ENSG00000141736,MONDO_0005575,1999,False
ENSG00000163285,EFO_0004701,2006,False
ENSG00000125508,EFO_0000702,2007,False
ENSG00000164305,EFO_0004220,2004,False
ENSG00000136573,EFO_0002617,2014,False
ENSG00000189043,HP_0100543,2008,False
ENSG00000088832,EFO_0000272,2009,False
ENSG00000163359,EFO_0003966,2004,False
ENSG00000113161,MONDO_0005301,2005,True
ENSG00000156738,MONDO_0002462,2014,False
ENSG00000103546,EFO_0000555,2012,False
ENSG00000163599,EFO_0000702,2008,True
ENSG00000061273,EFO_0009441,2009,False
ENSG00000198785,EFO_0001358,2014,False
ENSG00000167552,EFO_0000389,1999,False
ENSG00000182866,EFO_1001465,2007,False
ENSG00000080293,EFO_0004242,2005,False
ENSG00000100479,EFO_0000637,2012,False
ENSG00000123416,EFO_0000756,2002,True
ENSG00000123416,EFO_0005537,2012,True
ENSG00000176884,MONDO_0002046,2002,False
ENSG00000154229,EFO_0002618,2002,False
ENSG00000063177,MONDO_0010602,2009,False
ENSG00000100567,MONDO_0002120,2015,False
ENSG00000101162,EFO_0003897,1998,True
ENSG00000164182,EFO_0003869,2014,False
ENSG00000151617,EFO_0000537,2004,True
ENSG00000112715,EFO_0000183,2008,False
ENSG00000110944,EFO_0000384,2004,True
ENSG00000169442,EFO_1001996,2010,False
ENSG00000102287,MONDO_0018097,2007,False
ENSG00000140990,EFO_0000764,2015,False
ENSG00000165731,EFO_0004289,2007,False
ENSG00000051382,MONDO_0008170,2013,False
ENSG00000282608,Orphanet_665,2015,False
ENSG00000196230,EFO_0000676,2000,False
ENSG00000048052,EFO_0002609,2006,False
ENSG00000160255,MONDO_0005147,2005,False
ENSG00000146648,MONDO_0011962,2002,False
ENSG00000105221,MONDO_0021063,2010,False
ENSG00000159352,EFO_0000308,2005,False
ENSG00000182389,MONDO_0011382,2013,False
ENSG00000117971,MONDO_0002050,2003,False
ENSG00000109158,MONDO_0001780,2006,False
ENSG00000103546,HP_0012668,2015,False
ENSG00000102524,MONDO_0005301,2008,False
ENSG00000094631,EFO_0002618,1999,False
ENSG00000187266,EFO_0000712,2006,False
ENSG00000062822,EFO_1001480,2010,False
ENSG00000185633,EFO_0000095,2012,False
ENSG00000131398,HP_0002140,2012,True
ENSG00000101162,EFO_0004252,2002,True
ENSG00000168412,MONDO_0005090,2012,False
ENSG00000178057,MONDO_0001187,2015,False
ENSG00000105647,MONDO_0007254,2011,True
ENSG00000131747,MONDO_0002120,1998,False
ENSG00000157404,EFO_0000685,2004,False
ENSG00000101162,EFO_0004284,2001,True
ENSG00000132170,EFO_0001073,2003,False
ENSG00000169032,MONDO_0018531,2007,False
ENSG00000113161,EFO_1001801,2013,False
ENSG00000146648,EFO_0000503,2006,False
ENSG00000096968,EFO_0000183,2013,False
ENSG00000185527,EFO_1001486,2010,False
ENSG00000198056,MONDO_0008170,1998,True
ENSG00000113721,EFO_0000681,2002,True
ENSG00000113580,MONDO_0005041,2014,True
ENSG00000080824,MONDO_0002367,2004,False
ENSG00000174807,EFO_0002617,2011,False
ENSG00000163485,EFO_1001375,2011,False
ENSG00000139180,EFO_1001480,2012,False
ENSG00000158125,EFO_0000195,2008,False
ENSG00000167286,EFO_1001100,2004,False
ENSG00000213619,HP_0000855,2004,True
ENSG00000081248,EFO_0003768,2007,False
ENSG00000196557,HP_0000360,2003,False
ENSG00000125356,HP_0000842,2000,False
ENSG00000135333,EFO_0002618,2011,False
ENSG00000151366,EFO_0000764,2015,False
ENSG00000254087,EFO_0000519,2009,False
ENSG00000157764,EFO_1000796,2008,False
ENSG00000138735,EFO_0007444,2002,False
ENSG00000156973,EFO_0007444,2002,False
ENSG00000014138,EFO_1000157,2001,False
ENSG00000095464,MONDO_0004992,2014,False
ENSG00000177663,EFO_0000384,2010,False
ENSG00000026559,MONDO_0019079,2012,False
ENSG00000168522,MONDO_0002540,2003,False
ENSG00000186009,EFO_0000095,2011,False
ENSG00000156486,MONDO_0019079,2012,False
ENSG00000185633,EFO_0000182,2015,False
ENSG00000196262,EFO_0003047,2010,True
ENSG00000186297,MONDO_0005299,2010,False
ENSG00000184588,HP_0001643,2008,False
ENSG00000167325,EFO_0009708,2005,False
ENSG00000137806,HP_0000855,2004,True
ENSG00000102468,MONDO_0005180,2004,True
ENSG00000164116,HP_0012531,2004,True
ENSG00000151617,EFO_0005207,2010,True
ENSG00000091831,MONDO_0002050,2003,False
ENSG00000185313,EFO_0003758,2012,False
ENSG00000165264,EFO_0000660,2000,True
ENSG00000102524,EFO_1000784,2014,False
ENSG00000101162,EFO_0003893,1995,True
ENSG00000100387,EFO_1000453,2002,False
ENSG00000196591,MONDO_0004992,2005,False
ENSG00000196876,EFO_0000764,2005,False
ENSG00000152086,EFO_1000359,2014,True
ENSG00000153253,EFO_0004269,2009,False
ENSG00000004779,EFO_0002617,2011,False
ENSG00000147168,EFO_0005297,2002,False
ENSG00000104833,EFO_0007352,2015,False
ENSG00000119013,MONDO_0008315,2005,True
ENSG00000049249,EFO_0000756,2008,False
ENSG00000198840,EFO_0000660,2000,True
ENSG00000121807,EFO_0003914,2005,False
ENSG00000110148,EFO_0000280,2010,False
ENSG00000158748,MONDO_0005090,2002,True
ENSG00000160194,MONDO_0005575,2012,True
ENSG00000139842,EFO_0000384,2002,True
ENSG00000198840,EFO_0002617,2011,False
ENSG00000165731,EFO_0003060,2002,True
ENSG00000171720,MONDO_0008315,2003,False
ENSG00000156738,EFO_0000763,2010,False
ENSG00000136521,EFO_0001645,2011,False
ENSG00000158748,EFO_0006911,2011,False
ENSG00000126067,EFO_1001469,2003,True
ENSG00000109158,MONDO_0010383,2010,False
ENSG00000115286,EFO_0004566,2007,False
ENSG00000108821,MONDO_0008231,2008,True
ENSG00000151577,EFO_0006911,2011,True
ENSG00000105605,EFO_0007191,2006,False
ENSG00000037280,EFO_0000616,2005,True
ENSG00000157404,EFO_1001974,2015,False
ENSG00000146143,EFO_0004252,2005,True
ENSG00000097007,EFO_0000673,2007,True
ENSG00000137806,EFO_0003869,2014,False
ENSG00000196411,EFO_0003841,2007,False
ENSG00000240065,MONDO_0002120,2015,False
ENSG00000197122,EFO_0000182,2007,False
ENSG00000095303,EFO_1000843,2015,False
ENSG00000167552,EFO_0004220,2009,False
ENSG00000188229,EFO_0000673,1999,True
ENSG00000067900,EFO_0004190,2008,True
ENSG00000185386,EFO_0005540,2014,False
ENSG00000162733,EFO_0003968,2014,False
ENSG00000112715,MONDO_0009925,2015,False
ENSG00000135446,EFO_1000576,2010,False
ENSG00000116478,MONDO_0004986,2006,False
ENSG00000048392,EFO_0000588,1999,False
ENSG00000174886,EFO_0003940,2015,False
ENSG00000100804,EFO_0000222,2014,False
ENSG00000183454,HP_0012532,2013,True
ENSG00000120217,EFO_0003060,2013,True
ENSG00000131747,EFO_0000432,2004,False
ENSG00000127824,EFO_0000313,2004,True
ENSG00000145863,EFO_0004262,1997,True
ENSG00000198763,EFO_1001121,2011,True
ENSG00000171608,EFO_0003060,2011,False
ENSG00000157764,EFO_1000613,2005,False
ENSG00000132170,MONDO_0008903,2009,False
ENSG00000096968,EFO_0000685,2005,True
ENSG00000010810,EFO_0000588,2007,False
ENSG00000167553,EFO_1001480,2015,False
ENSG00000125675,EFO_0000195,2011,False
ENSG00000151062,EFO_0005611,2002,False
ENSG00000186716,EFO_0002429,2002,False
ENSG00000134871,EFO_0000759,2012,False
ENSG00000274286,EFO_0009523,2008,True
ENSG00000105193,MONDO_0010311,2008,False
ENSG00000103035,MONDO_0020547,2015,False
ENSG00000164024,EFO_0000222,2009,False
ENSG00000095303,EFO_0008571,2012,False
ENSG00000100429,EFO_0000095,2008,False
ENSG00000171791,EFO_0000198,2006,False
ENSG00000106588,MONDO_0002120,2015,False
ENSG00000164116,EFO_0000612,2008,False
ENSG00000139180,EFO_0000196,2013,False
ENSG00000117461,EFO_0000198,2015,False
ENSG00000102755,MONDO_0004986,2008,False
ENSG00000106628,EFO_0000770,2002,True
ENSG00000159110,MONDO_0004979,2010,False
ENSG00000077498,EFO_0003963,2008,False
ENSG00000116106,MONDO_0005575,2007,False
ENSG00000113327,EFO_0003768,2004,True
ENSG00000145864,EFO_0008583,2009,False
ENSG00000198056,EFO_1000318,2015,True
ENSG00000136531,MONDO_0015626,2015,False
ENSG00000176014,MONDO_0005411,2001,False
ENSG00000168356,EFO_0004269,2009,False
ENSG00000146143,MONDO_0017198,2007,False
ENSG00000136160,MONDO_0008094,2014,False
ENSG00000197122,MONDO_0011719,2008,False
ENSG00000151062,EFO_0007191,2006,False
ENSG00000005961,EFO_0000712,2002,True
ENSG00000184160,EFO_0005207,2008,False
ENSG00000184983,HP_0100543,2008,False
ENSG00000137285,EFO_0006818,2000,True
ENSG00000139180,EFO_0000589,2004,True
ENSG00000106628,EFO_1000613,2005,False
ENSG00000198034,MONDO_0010679,2005,True
ENSG00000134460,EFO_0005952,2005,False
ENSG00000259207,EFO_0006834,2014,False
ENSG00000257365,MONDO_0002108,2015,False
ENSG00000075429,HP_0003419,2004,False
ENSG00000146143,MONDO_0004992,2001,True
ENSG00000137745,MONDO_0017816,2014,False
ENSG00000182871,MONDO_0008231,2008,True
ENSG00000023228,EFO_0001073,2000,True
ENSG00000144891,EFO_0000180,2014,False
ENSG00000126583,EFO_0000756,2003,False
ENSG00000142173,EFO_0000712,2005,False
ENSG00000146648,EFO_0003859,2002,False
ENSG00000101162,EFO_0006818,2000,True
ENSG00000151062,EFO_0003890,2007,False
ENSG00000178035,EFO_1000965,2015,False
ENSG00000197122,EFO_0000708,2011,False
ENSG00000197958,MONDO_0010602,2009,False
ENSG00000170425,MONDO_0002050,2012,False
ENSG00000160867,EFO_0000503,2014,False
ENSG00000108107,MONDO_0010604,2009,False
ENSG00000170906,EFO_0000673,2011,False
ENSG00000075461,EFO_1001898,2014,False
ENSG00000148408,MONDO_0004985,2001,False
ENSG00000273079,HP_0012531,2001,True
ENSG00000179546,MONDO_0002050,2009,False
ENSG00000134460,EFO_0000183,1995,False
ENSG00000022355,EFO_0003855,2010,False
ENSG00000123416,EFO_0002617,2005,True
ENSG00000163517,EFO_0002618,1999,False
ENSG00000167553,MONDO_0016586,2013,False
ENSG00000145425,MONDO_0010602,2009,False
ENSG00000186090,EFO_0004888,2012,True
ENSG00000137745,EFO_0000612,2007,False
ENSG00000116478,EFO_0000519,2010,False
ENSG00000169925,EFO_0000400,2012,False
ENSG00000101162,EFO_1000251,2003,False
ENSG00000198763,EFO_0001073,2000,True
ENSG00000152086,EFO_0007359,2013,False
ENSG00000134853,EFO_0001416,2014,False
ENSG00000136521,HP_0000842,2000,False
ENSG00000101162,MONDO_0002120,1998,False
ENSG00000144713,MONDO_0004736,2010,False
ENSG00000188229,EFO_0003868,2009,False
ENSG00000151617,EFO_0003876,2013,False
ENSG00000075461,EFO_0003100,2012,False
ENSG00000142627,EFO_0005540,2014,False
ENSG00000143799,EFO_0003893,2007,True
ENSG00000115252,EFO_1001249,2005,False
ENSG00000159131,EFO_1001480,2004,False
ENSG00000037280,EFO_0000503,2014,False
ENSG00000175591,EFO_1000906,1999,True
ENSG00000095303,MP_0001914,2003,True
ENSG00000166501,EFO_0005952,2002,True
ENSG00000180616,EFO_0000616,2006,True
ENSG00000167325,MONDO_0021063,2004,False
ENSG00000150594,HP_0000713,2005,True
ENSG00000167325,EFO_1001779,2006,False
ENSG00000144891,MONDO_0005475,2009,False
ENSG00000182256,EFO_0009686,2002,True
ENSG00000163288,EFO_0003768,2004,True
ENSG00000148408,EFO_0006510,2006,True
ENSG00000077514,EFO_1000044,2000,True
ENSG00000188229,EFO_1001100,2002,True
ENSG00000102468,EFO_1001917,2004,True
ENSG00000182256,EFO_0004329,2015,False
ENSG00000077092,MONDO_0002406,2012,False
ENSG00000139287,EFO_1000852,2009,True
ENSG00000145494,HP_0012115,2003,False
ENSG00000101162,EFO_0003833,1998,False
ENSG00000144891,EFO_0003884,2013,True
ENSG00000171408,EFO_0000319,2012,False
ENSG00000184304,MONDO_0016586,2005,False
ENSG00000012779,EFO_0001645,2006,False
ENSG00000169252,MONDO_0100431,2009,False
ENSG00000139842,EFO_0007160,2013,False
ENSG00000088832,EFO_0007323,2015,False
ENSG00000082175,HP_0008209,2006,False
ENSG00000166862,MONDO_0011382,2013,False
ENSG00000112164,EFO_0000400,2000,True
ENSG00000132155,EFO_0000666,2011,False
ENSG00000131747,MONDO_0005575,2000,True
ENSG00000163517,EFO_0000565,2008,False
ENSG00000145863,HP_0000486,2004,False
ENSG00000145864,EFO_0004262,1997,True
ENSG00000157404,EFO_0000313,2007,True
ENSG00000182866,MONDO_0008903,2006,False
ENSG00000119535,EFO_0000220,2003,True
ENSG00000004779,EFO_0003884,2014,False
ENSG00000186297,EFO_0008583,2009,False
ENSG00000100385,MONDO_0005147,2000,True
ENSG00000051382,MONDO_0002974,2015,False
ENSG00000102468,MONDO_0010383,2007,False
ENSG00000196230,MONDO_0018975,2008,False
ENSG00000187730,EFO_0004329,2015,False
ENSG00000178999,MONDO_0008315,2007,False
ENSG00000106144,EFO_0001422,2014,False
ENSG00000138448,EFO_0003913,2007,False
ENSG00000184408,EFO_0007405,2011,False
ENSG00000160951,EFO_0004714,2004,False
ENSG00000115159,HP_0003074,2012,False
ENSG00000163399,MONDO_0008315,2010,False
ENSG00000151366,EFO_0000519,2015,False
ENSG00000198033,EFO_0000182,2002,False
ENSG00000180616,EFO_0001378,2010,False
ENSG00000169083,HP_0000771,2002,False
ENSG00000100479,EFO_0000389,1999,False
ENSG00000137745,EFO_0009659,2013,False
ENSG00000183648,EFO_0000365,2012,False
ENSG00000183873,MONDO_0019171,2012,False
ENSG00000142627,EFO_0000565,2005,True
ENSG00000019991,MONDO_0100342,2006,False
ENSG00000148120,EFO_0000222,2009,False
ENSG00000149295,HP_0000713,2005,True
ENSG00000212907,EFO_1001480,2012,False
ENSG00000170425,EFO_0000341,2006,True
ENSG00000073417,MONDO_0002050,2012,False
ENSG00000167552,EFO_0000756,2002,True
ENSG00000101182,EFO_0000198,2006,False
ENSG00000183873,EFO_0005762,2001,True
ENSG00000113721,MONDO_0002691,2006,True
ENSG00000106628,MONDO_0004992,2001,True
ENSG00000142173,EFO_0009606,2009,False
ENSG00000141736,EFO_1000453,2006,False
ENSG00000156973,MONDO_0002050,2012,False
ENSG00000137267,MONDO_0003060,2010,False
ENSG00000122679,MONDO_0005148,2002,True
ENSG00000185313,EFO_1001054,2010,False
ENSG00000196230,MONDO_0004192,2001,False
ENSG00000137285,EFO_1000453,2002,False
ENSG00000145675,EFO_0000519,2011,False
ENSG00000204681,EFO_0004777,2013,True
ENSG00000113302,MONDO_0005147,2015,False
ENSG00000152270,EFO_0000319,2012,True
ENSG00000198886,EFO_0000228,2013,False
ENSG00000145864,HP_0000739,1997,True
ENSG00000182389,MONDO_0004986,2015,False
ENSG00000198888,EFO_0000519,2015,False
ENSG00000094631,EFO_0000764,2011,False
ENSG00000117461,EFO_1000581,2014,False
ENSG00000090266,HP_0100543,2008,False
ENSG00000097007,EFO_0004289,2011,False
ENSG00000185386,EFO_0004142,2011,True
ENSG00000168263,HP_0002140,2012,True
ENSG00000198786,MONDO_0001187,2015,False
ENSG00000183044,EFO_0004701,2008,False
ENSG00000162009,EFO_1000045,2014,False
ENSG00000113448,MONDO_0002050,2012,False
ENSG00000120156,EFO_0000616,2007,False
ENSG00000160716,MONDO_0007079,2008,True
ENSG00000196569,EFO_0009606,2009,False
ENSG00000183317,EFO_0000349,2007,False
ENSG00000147099,EFO_0004251,2007,False
ENSG00000113721,EFO_0000182,2002,True
ENSG00000185633,MONDO_0008903,2014,False
ENSG00000222028,EFO_1001951,2002,False
ENSG00000151366,MONDO_0011962,2013,False
ENSG00000125910,MONDO_0004979,2008,False
ENSG00000121807,EFO_0000401,2012,False
ENSG00000139180,EFO_0001663,2015,False
ENSG00000137267,MONDO_0015540,2012,False
ENSG00000184160,EFO_1000760,2008,True
ENSG00000117601,EFO_1001459,2008,False
ENSG00000088832,EFO_0000305,2006,True
ENSG00000122025,EFO_0007331,2006,False
ENSG00000267534,EFO_0000384,2015,False
ENSG00000258947,EFO_0003817,2010,False
ENSG00000178035,MONDO_0009387,2007,False
ENSG00000073756,EFO_0004265,2014,True
ENSG00000130414,EFO_0001073,2000,True
ENSG00000168653,MONDO_0005575,2012,True
ENSG00000142627,EFO_0005221,2014,False
ENSG00000145425,MONDO_0004736,2010,False
ENSG00000154678,EFO_0001421,2005,False
ENSG00000196569,EFO_0003907,2007,False
ENSG00000135446,EFO_0000632,2015,False
ENSG00000108840,EFO_0000588,2006,False
ENSG00000157404,MONDO_0018531,2010,True
ENSG00000068078,EFO_0009001,2004,False
ENSG00000188389,EFO_0000574,2007,False
ENSG00000106588,EFO_1001951,2002,False
ENSG00000147955,EFO_0000555,2003,False
ENSG00000196664,EFO_1000726,2005,False
ENSG00000198786,EFO_0001361,2011,False
ENSG00000211891,EFO_1001881,2012,False
ENSG00000121594,EFO_0000404,2014,False
ENSG00000196739,MONDO_0008231,2008,True
ENSG00000137806,EFO_0001073,2000,True
ENSG00000132155,MONDO_0021063,2015,True
ENSG00000174886,EFO_0001075,2014,False
ENSG00000102001,MONDO_0000477,2001,False
ENSG00000128052,EFO_0003863,2008,False
ENSG00000113231,EFO_0003060,2013,False
ENSG00000004779,HP_0012115,2003,False
ENSG00000125356,EFO_0004566,2007,False
ENSG00000174437,MONDO_0008315,2013,False
ENSG00000120217,MONDO_0005575,2014,True
ENSG00000179546,EFO_0004888,2012,True
ENSG00000126583,EFO_0002618,2002,False
ENSG00000171848,EFO_0005952,2003,True
ENSG00000171608,MONDO_0002108,2013,False
ENSG00000127824,MONDO_0003890,2012,False
ENSG00000131495,EFO_1001459,2012,False
ENSG00000204248,EFO_0003966,2004,False
ENSG00000163599,EFO_0000616,2007,False
ENSG00000196230,MONDO_0005090,2007,False
ENSG00000123545,EFO_1000657,2015,False
ENSG00000259207,EFO_0000519,2004,True
ENSG00000127824,EFO_0000685,2002,False
ENSG00000128609,EFO_0001073,2000,True
ENSG00000069849,EFO_0003060,2006,False
ENSG00000196230,EFO_0000432,2004,False
ENSG00000261456,MONDO_0003000,2010,False
ENSG00000130816,EFO_0000222,2003,True
ENSG00000167325,MONDO_0005301,2011,False
ENSG00000102755,MONDO_0015277,2006,True
ENSG00000114013,EFO_1001231,2012,False
ENSG00000128052,EFO_0000681,2000,True
ENSG00000152086,EFO_0000309,2003,False
ENSG00000137285,MONDO_0000873,2004,False
ENSG00000080224,MONDO_0007254,2006,False
ENSG00000182389,EFO_1001884,2006,False
ENSG00000157764,MONDO_0021063,2015,True
ENSG00000183648,EFO_0000195,2003,True
ENSG00000157764,EFO_1001949,2015,False
ENSG00000116478,EFO_0000681,2005,True
ENSG00000068024,MONDO_0100342,2008,False
ENSG00000101868,EFO_0000403,2002,True
ENSG00000196876,HP_0000020,2007,False
ENSG00000143105,HP_0002140,2012,True
ENSG00000186009,EFO_0000574,1997,False
ENSG00000136531,EFO_0003103,2011,True
ENSG00000143387,EFO_0003882,2004,True
ENSG00000081248,EFO_1001145,2011,False
ENSG00000090266,HP_0000855,2004,True
ENSG00000145864,MONDO_0005299,2010,False
ENSG00000160867,MONDO_0008170,2006,False
ENSG00000167986,EFO_0005952,2004,True
ENSG00000006283,EFO_1000971,2014,False
ENSG00000088832,EFO_0003060,2004,False
ENSG00000167553,EFO_0000564,2010,False
ENSG00000128609,EFO_0000589,2004,True
ENSG00000160013,EFO_0003875,2003,False
ENSG00000104833,EFO_0003863,2000,True
ENSG00000170312,EFO_1001110,2014,False
ENSG00000043591,EFO_1000899,2010,False
